ans_id,question_id,content
675,675,小儿的身体比较弱，因此要在不伤害到小儿身体的前提下，选择合适的方式为小儿患者进行治疗。抗癫痫药物治疗是基础的小儿癫痫病治疗方式，对于缓解疾病症状以及减少癫痫发作次数有很大的帮助。对于小儿癫痫的治疗效果也非常好，但是必须严格控制小儿用量，以免出现药物毒副作用。
676,676,癫痫病患者，一般主张还是口服抗癫痫药物，你所说的药物不起作用，需要到医院做脑电图检查，进行更改药物或者增强药物剂量，即可控制癫痫发作，手术治疗癫痫理论上是可以的，但是手术有风险。而且会造成脑部损伤。疗效不确切。
677,677,这位先生你好，你的这种情况是我们在治疗过程中，经常遇到的情形，几乎每天都会遇到这样的病例，你可以针对你的情形与我们的在线人员详谈，他可以为你做详细的解答，通过与他的详谈你可以跟他讲述你的病情的起因，后来的发展情形，以及想得到怎样的治疗，都会为你做详细的解答，希望她的回答可以让你早日认清症状，找到对应的治疗方法，早日远离的疾病的困扰，最后祝你早日康复。
678,678,小儿癫痫患者服药必需要合理，不能乱服药，并且不能够断药，要阶段性的用药才能够保证药物的疗效。不规则服药，通常是起不到好的治疗效果。在服药时期，癫痫病人要定时去医院进行相关的检查，这么做的目的是为了随时观察病情的恢复情况。
679,679,你好，癫痫病的病因有遗传因素和自身因素，先天性脑发育异常，产伤，高热惊厥后遗，脑外伤，脑血管疾病，颅内感染，代谢异常。平时禁止食用含糖多的食物和刺激性食物，避免食用诱发癫痫的食物如羊肉，狗肉，雄鸡，鲤鱼等发物。忌喝烈酒，浓茶，咖啡等，要少吃胡椒，辣椒，芥末，大葱，大蒜等辛辣调味品。
680,680,倘若我们能够报销癫痫疾病的治疗费用，就可以在一定程度下减轻患者的家庭经济负担。根据国家医保、新农合规定神经科类疾病是可以报销的。虽然各地区的医保目录并不是完全相同的，可只要具体到癫痫这一种疾病医保通常都会负责报销。这就要求患有询问下就诊医院政策了，最好去公办医院。
681,681,你好，癫痫的主要治疗方法就是长期坚持服用抗癫痫的药物，不要随意增减或者停药，要在医生指导下服用，不要让孩子单独外出，最好有人陪同，不要吃刺激的食物及饮料，不要从事高空作业及驾车。
682,682,您好，建议癫痫病患者饮食多样化，米饭、瘦肉、鸡蛋、面食、肥肉、牛奶、水果（水果食品）、蔬菜（蔬菜食品）、鱼、虾等都要吃。饮食宜清淡而富有营养，多食米面、蔬菜。可多吃瘦猪肉、猪心、猪肝、动物脑、莲子、枸杞等。可多食润肠道通便的食物，如蜂蜜、香蕉、胡桃、杏仁、菠菜等。混合色拉和生的水果（水果食品）还可减低发病的次数和程度。
683,683,外出时可以，留意他的动态电信患者发病时应避免因发病特盛的意识丧失引发其他的意外伤害应在发病时注意，不要造成呼吸控制其手脚避免抓伤自己
684,684,患有癫痫病如果早期、及时、正确治疗治疗可以长期缓解，参加正常生活和工作。建议您去一家综合医院的神经内科去规范治疗，严格按照医嘱服药，日常注意饮食规律，不要过于饥饿或过饱，避免进食刺激性食物，戒烟戒酒，不喝咖啡，不要长时间看电视，玩游戏，不要熬夜，避免劳累，保持心情放松。
685,685,你好，癫痫俗称“羊癫疯、羊角风”是大脑神经元突发性异常放电，导致短暂的大脑功能障碍的一种慢性疾病。而癫痫发作是指脑神经元异常和过度超同步化放电所造成的临床现象。放疗前必须详细了解病史、体征、病理及分级；尤其要了解手术切除情况及目前病变侵犯范围。
686,686,你好，根据你描述的情况分析，小儿癫痫是多种原因导致的脑细胞的同步放电，引起发作性的脑功能障碍，与产伤，窒息，颅内出血，遗传都有一定的关系。建议去正规专科医院检查诊断，根据情况采取措施，同时应养成良好的生活习惯，细心照看宝宝，避免摔倒，舌咬伤等，祝宝宝茁壮成长。
687,687,癫痫患者的饮食，最好不要吸烟喝酒。辛辣的食物要少吃，有葱、姜、蒜、辣椒、花椒、韭菜、烟、酒等；腥膻食物也不要多食，如海鱼、无鳞鱼（平鱼、带鱼、比目鱼等）。对神经系统有兴奋作用的饮料或食品，如浓茶、咖啡、酒类等往往可诱发癫痫，也不能多吃。
688,688,首先一定要配合医生进行正规的药物治疗，尽量减少或诚轻症状发作。其次，一定要和老师交代孩子的病情。避免孩子在学校剧烈的运动和打闹。避免孩子在学校，症状发作时发生摔伤等情况。孩子上下学，尽量要有家长及时接送。保证孩子有充足的睡眠。避免因课业负担造成压力过大。同时要让孩子对此疾病有正确的认识，不要产生自卑的心理。家长和孩子一起拥有战胜疾病的信心。
689,689,你好，药物治疗可以治疗癫痫病，另外因为每个患者的个体不同，一般来说在治疗癫痫的时候需要根据患者自身的病因分型来建立治疗方案，而34%的诊断结果和68%的治疗方案需要通过第二建议修正错误。需要由经验丰富的权威医疗机构及专家做出医学建议对于帮助患者确诊病情对其治疗效果起到至关重要的作用。贵阳颠康医院专家建议：每位癫痫患者的病因、分型不同，治疗方案不能一概而论，需要针对性治疗，才能更有效的治疗癫痫病。建议您一定不要盲目就医，多了解癫痫疾病方面常识，可以帮你少走很多弯路。另外，在选择医院上面一定要选择正规专业的癫痫病医院。
690,690,这个疾病不会影响孩子的身体的发育的，但是有这个疾病，会造成心理压力，怕周围同学嘲笑等的。意见建议：所以你的这需要给孩子服用药物控制这个癫痫不再发作的才可以的。
691,691,对于肾功能和心肌酶稍微偏高，对身体影响不大的，可以继续服用奥卡西平的，不需要担心的，正常的生活就可以了，如果是身体不适症状，需积极的治疗。如果是癫痫病，需尽早去医院就诊，来明确使用抗癫痫的药物治疗，避免疾病的加重，都可以逐渐恢复正常的。
692,692,儿童癫痫病的治疗可以采用药物治疗，但是药物治疗儿童癫痫病需要注意的是剂量足够控制儿童癫痫不发作而且不出现药物毒性反应为准，如果病情严重，是难治性癫痫病，则是有可能考虑手术治疗的。
693,693,癫痫病的患者，可能会有面强直-阵挛发作的情况，这种情况是指全身肌肉抽动，或者是意识丧失的发作。这种疾病表现以产伤、脑外伤或者是脑瘤等较常见。而且需要注意的是，强直-阵挛发作可发生在任何年龄，对于患者的生活影响非常大。
694,694,你好，根据您所描述的这种情况，考虑抗癫痫药物治疗效果欠佳，建议，可以就诊于医院神经内科，由专科医师进行药物调整，包括剂量以及联合抗癫痫药物治疗，难治性癫痫可以考虑手术治疗。
695,695,癫痫病的治疗一定要保持耐心，要相信这种疾病是可以治愈的，最好是在早期就采取治疗措施，另外在癫痫病的恢复期间，还要多和医生交流沟通，家长在宝宝治疗癫痫病期间的作用很大，宝宝在治疗癫痫病的突发情况比较多，往往需要更细腻的护理。
696,696,你好，建议患者的了这个病之后应尽早去医院检查到底是怎么回事。平时应保持心情舒畅，注意营养，劳逸结合，增强自身的抵抗能力。
697,697,当孩子患上癫痫疾病以后，父母都是十分的担忧，患儿出现不适症状及时治疗，尽量避免癫痫的发作。患儿应避免劳累，保证充足的睡眠，可以有效减少小儿癫痫病发作的次数，同时大大的降低了癫痫病对孩子的伤害。当小儿癫痫病患疾病发作的时候，通常都会出现咬东西的症状，这个时候家长一定要拿本书或者是木头给他咬着，防止患儿咬到自己的舌头。暴饮暴食，过度饮水使胃部过度牵张，也容易诱发癫痫发作。家长要注意。
698,698,除外原因明确的意外事件，专家发现，癫痫猝死患者抗癫痫药物血浓度水平极低或无药测出、死前有不寻常紧张的经历、癫痫发作伴致死性心律不齐、发作后有延迟的继发性呼吸停止或心律不齐，以及停用抗癫痫药物易使心脏发生致死性心律不齐，此可能因直接作用于心脏传导系统，或为中枢作用以易化发作引起的放电传播至自主神经，造成致命性心律紊乱，而成为引起癫痫患者猝死的可能原因。治疗癫痫选择正规的医院非常重要，因为选择正规的医院治疗会促进病情更好的康复。正规医院有相对固定的、具有精湛治疗技术的专业医生，只要患者积极配合，会达到较高的治愈率和理想的疗效。
